OrderID,Region,Product,Category,Date,Quantity,UnitPrice,TotalPrice,PaymentMethod,TransactionCode
ORD0249,port harcourt, MILK , DAIRY ,15-06-2023,5,2819,14095,TRANSFER,PHC-2023-RET
ORD0779,Abuja,RICE,food,25-06-2023,6,1694,10164, cash ,ABJ-2023-RET
ORD0594,Abuja, MILK ,dairy,08-11-2023,1,4356,4356, pos ,ABJ-2023-SLS
ORD0365,,Rice, food ,21-08-2023,15,4430,66450,POS,ABJ-2023-SLS
ORD0164,ABUJA,BEANS,FOOD,10-11-2023,20,3106,62120,CASH,ABJ-2023-RET
ORD0146,abuja, milk , dairy ,15-05-2023,3,612,1836, CASH ,ABJ-2023-INV
ORD0396, port harcourt ,OIL, FOOD ,25-05-2023,7,4680,32760, Cash ,PHC-2023-INV
ORD0105,Lagos,Beans,Food,21-08-2023,16,1754,28064,pos,LAG-2023-RET
ORD0347, KANO ,Beans,FOOD,09-05-2023,14,3795,53130,pos,KAN-2023-RET
ORD0575, lagos , Rice , food ,09-09-2023,14,1051,14714, POS ,LAG-2023-RET
ORD0157,ABUJA, Rice , food ,07-03-2023,7,4132,28924, cash ,ABJ-2023-SLS
ORD0032,port harcourt, sugar , food ,15-06-2023,14,2698,37772,CASH,PHC-2023-INV
ORD0455, Lagos ,sugar, Food ,02-06-2023,16,4052,64832,pos,LAG-2023-INV
ORD0067,kano, Beans , FOOD ,09-02-2023,11,1877,20647,POS,KAN-2023-RET
ORD0156,PORT HARCOURT,milk,Dairy,18-02-2023,18,2546,45828,transfer,PHC-2023-INV
ORD0320, ABUJA ,beans, Food ,11-02-2023,15,1215,18225, transfer ,ABJ-2023-INV
ORD0029, LAGOS ,BREAD, bakery ,16-01-2023,3,829,2487,Cash,LAG-2023-INV
ORD0464,abuja, Rice ,Food,06-01-2023,10,4537,45370,Transfer,ABJ-2023-RET
ORD0273, LAGOS ,Rice,Food,19-06-2023,19,2944,55936,cash,LAG-2023-INV
ORD0641,  ,OIL, Food ,14-01-2023,6,1326,7956,POS,LAG-2023-RET
ORD0440, port harcourt , bread , Bakery ,29-03-2023,10,4030,40300, Cash ,PHC-2023-SLS
ORD0627, abuja ,,BAKERY,14-04-2023,17,2370,40290, transfer ,ABJ-2023-RET
ORD0272, Port Harcourt ,milk, dairy ,02-05-2023,1,4542,4542, CASH ,PHC-2023-RET
ORD0738, Port Harcourt ,rice,food,15-01-2023,11,3732,41052,cash,PHC-2023-RET
ORD0585,LAGOS, Oil , food ,21-09-2023,15,4456,66840, pos ,LAG-2023-RET
ORD0560, kano ,SUGAR,FOOD,29-07-2023,18,2284,41112,CASH,KAN-2023-RET
ORD0393,kano, BEANS , food ,02-06-2023,1,979,979, transfer ,KAN-2023-INV
ORD0386,Abuja,Oil,food,29-10-2023,17,3799,64583,pos,ABJ-2023-RET
ORD0625, Lagos , rice ,FOOD,17-03-2023,7,2981,20867,pos,LAG-2023-INV
ORD0856, ABUJA ,MILK, DAIRY ,29-12-2023,7,1916,13412, POS ,ABJ-2023-INV
ORD0290, port harcourt ,SUGAR, FOOD ,06-12-2023,18,2230,40140,cash,PHC-2023-SLS
ORD0230,lagos, SUGAR , food ,04-05-2023,7,2423,16961,Transfer,LAG-2023-INV
ORD0719,port harcourt,Milk,Dairy,03-09-2023,6,4527,27162,pos,PHC-2023-RET
ORD0432,PORT HARCOURT,Bread,BAKERY,28-04-2023,10,694,6940,pos,PHC-2023-SLS
ORD0620, lagos , OIL ,Food,03-02-2023,5,2900,14500, Cash ,LAG-2023-INV
ORD0047, Abuja , oil ,FOOD,12-06-2023,18,3613,65034, POS ,ABJ-2023-RET
ORD0656, Kano ,OIL,food,24-09-2023,1,1460,1460, transfer ,KAN-2023-RET
ORD0300, lagos , Rice , FOOD ,31-05-2023,6,2575,15450, transfer ,LAG-2023-RET
ORD0187,Abuja,oil,Food,06-12-2023,14,1327,18578, POS ,ABJ-2023-SLS
ORD0408, PORT HARCOURT , bread , BAKERY ,24-10-2023,15,3212,48180,POS,PHC-2023-SLS
ORD0657,Abuja, SUGAR ,Food,17-11-2023,9,1424,12816,Transfer,ABJ-2023-SLS
ORD0271, Kano ,MILK,dairy,16-03-2023,5,1828,9140, CASH ,KAN-2023-RET
ORD0675,,Beans,food,03-05-2023,12,1658,19896,TRANSFER,KAN-2023-INV
ORD0825, Abuja , Sugar ,Food,13-10-2023,20,688,13760,TRANSFER,ABJ-2023-INV
ORD0880,KANO, Milk ,Dairy,08-05-2023,1,3080,3080,POS,KAN-2023-RET
ORD0818,KANO,Oil, Food ,17-02-2023,14,1128,15792, transfer ,KAN-2023-INV
ORD0216,Kano,Bread, Bakery ,19-10-2023,9,4959,44631,Cash,KAN-2023-SLS
ORD0472,kano, BEANS ,food,10-01-2023,5,3992,19960, pos ,KAN-2023-INV
ORD0798,ABUJA,bread, BAKERY ,13-11-2023,15,2348,35220, cash ,ABJ-2023-INV
ORD0110, ABUJA ,Milk,DAIRY,03-11-2023,2,4157,8314,POS,ABJ-2023-RET
ORD0363,port harcourt, SUGAR , FOOD ,21-01-2023,4,4554,18216,Transfer,PHC-2023-SLS
ORD0387,abuja, BREAD ,BAKERY,31-08-2023,7,4230,29610, CASH ,ABJ-2023-RET
ORD0741, Lagos , Oil ,Food,17-10-2023,11,2461,27071,cash,LAG-2023-SLS
ORD0342, lagos , milk , dairy ,09-09-2023,10,1844,18440,TRANSFER,LAG-2023-INV
ORD0230,lagos, SUGAR , food ,04-05-2023,7,2423,16961,Transfer,LAG-2023-INV
ORD0572,Abuja,oil, food ,20-10-2023,7,2808,19656,TRANSFER,ABJ-2023-RET
ORD0567, ABUJA ,Beans,FOOD,15-05-2023,4,3929,15716, POS ,ABJ-2023-RET
ORD0708,Kano, Milk , Dairy ,24-12-2023,11,3212,35332, cash ,KAN-2023-INV
ORD0828,LAGOS,BEANS,food,20-10-2023,17,3069,52173, TRANSFER ,LAG-2023-INV
ORD0823,Port Harcourt,milk,DAIRY,03-12-2023,19,3579,68001,Transfer,PHC-2023-RET
ORD0291, Port Harcourt , Beans , FOOD ,25-11-2023,3,1624,4872, TRANSFER ,PHC-2023-SLS
ORD0500,PORT HARCOURT, SUGAR , Food ,18-06-2023,7,3789,26523,CASH,PHC-2023-SLS
ORD0182,abuja,SUGAR,Food,30-08-2023,2,1083,2166,cash,ABJ-2023-RET
ORD0255,kano, Rice ,food,19-10-2023,19,3775,71725,Cash,KAN-2023-RET
ORD0658,port harcourt, sugar , food ,24-05-2023,2,1361,2722, POS ,PHC-2023-RET
ORD0566, LAGOS , milk ,dairy,06-05-2023,5,4904,24520,Transfer,LAG-2023-RET
ORD0507, ABUJA , bread ,BAKERY,25-10-2023,15,4623,69345,cash,ABJ-2023-RET
ORD0046, lagos ,sugar, FOOD ,15-09-2023,2,1534,3068,pos,LAG-2023-SLS
ORD0438,lagos, oil , food ,07-01-2023,8,1822,14576, Cash ,LAG-2023-INV
ORD0053, Lagos , Beans ,food,16-02-2023,13,3496,45448,transfer,LAG-2023-INV
ORD0116,LAGOS,SUGAR,Food,12-05-2023,18,3265,58770, transfer ,LAG-2023-RET
ORD0472,kano, BEANS ,food,10-01-2023,5,3992,19960, pos ,KAN-2023-INV
ORD0595, Abuja ,Rice,FOOD,10-06-2023,15,1010,15150, cash ,ABJ-2023-RET
ORD0528, port harcourt , Sugar , Food ,23-04-2023,13,1329,17277, POS ,PHC-2023-RET
ORD0091,port harcourt,Rice, food ,07-05-2023,9,4183,37647,cash,PHC-2023-INV
ORD0810, PORT HARCOURT , BREAD , Bakery ,28-09-2023,5,3516,17580, transfer ,PHC-2023-INV
ORD0265,Abuja, beans , FOOD ,16-01-2023,11,1692,18612,Transfer,ABJ-2023-SLS
ORD0121,port harcourt,RICE,food,16-10-2023,10,1830,18300, CASH ,PHC-2023-RET
ORD0731, Kano , oil ,FOOD,21-04-2023,18,4196,75528,pos,KAN-2023-SLS
ORD0235, Kano ,oil,Food,04-03-2023,1,3873,3873,transfer,KAN-2023-RET
ORD0364, lagos ,MILK, DAIRY ,20-10-2023,1,4809,4809, cash ,LAG-2023-SLS
ORD0603, LAGOS ,BEANS, food ,16-02-2023,11,940,10340, TRANSFER ,LAG-2023-INV
ORD0045, port harcourt , beans ,food,05-09-2023,15,4912,73680, Transfer ,PHC-2023-SLS
ORD0274,kano,Oil,FOOD,07-08-2023,13,1054,13702, POS ,KAN-2023-INV
ORD0052,lagos,rice,Food,01-08-2023,10,3176,31760,cash,LAG-2023-INV
ORD0651, Kano , oil ,food,24-06-2023,6,2591,15546,transfer,KAN-2023-RET
ORD0681,abuja,bread,BAKERY,23-03-2023,4,1444,5776, TRANSFER ,ABJ-2023-INV
ORD0489, KANO , Beans ,FOOD,15-03-2023,10,4271,42710,POS,KAN-2023-SLS
ORD0869, lagos ,OIL, food ,16-02-2023,6,1322,7932,TRANSFER,LAG-2023-INV
ORD0554,abuja,OIL,Food,30-05-2023,12,2500,30000, cash ,ABJ-2023-RET
ORD0593,Abuja, BEANS , Food ,27-09-2023,15,3457,51855, Cash ,ABJ-2023-INV
ORD0402,LAGOS,, food ,30-09-2023,9,3941,35469, TRANSFER ,LAG-2023-SLS
ORD0771, kano ,,BAKERY,18-10-2023,14,3078,43092,POS,KAN-2023-INV
ORD0744,PORT HARCOURT, bread ,BAKERY,01-09-2023,16,1385,22160, TRANSFER ,PHC-2023-SLS
ORD0475,PORT HARCOURT, RICE ,food,13-11-2023,3,4977,14931,Transfer,PHC-2023-SLS
ORD0155,  , RICE , Food ,18-12-2023,3,1791,5373, transfer ,KAN-2023-RET
ORD0517, Abuja , beans ,Food,06-04-2023,11,4017,44187,transfer,ABJ-2023-INV
ORD0597,Abuja, milk ,DAIRY,01-03-2023,15,1222,18330,CASH,ABJ-2023-INV
ORD0574, ABUJA , bread ,BAKERY,12-03-2023,1,2514,2514,POS,ABJ-2023-SLS
ORD0434, lagos ,oil,food,22-11-2023,10,4172,41720, Cash ,LAG-2023-SLS
ORD0687, LAGOS ,Sugar,FOOD,08-07-2023,9,1813,16317, POS ,LAG-2023-INV
ORD0615, ABUJA ,bread, BAKERY ,12-02-2023,16,3328,53248, Cash ,ABJ-2023-RET
ORD0170, lagos , Milk ,dairy,25-09-2023,2,3671,7342,transfer,LAG-2023-RET
ORD0811,ABUJA, Beans ,Food,12-12-2023,13,2376,30888,Transfer,ABJ-2023-SLS
ORD0277, port harcourt , BREAD ,Bakery,31-03-2023,19,738,14022,Cash,PHC-2023-SLS
ORD0605,kano, bread ,Bakery,01-10-2023,14,3726,52164, Cash ,KAN-2023-SLS
ORD0837, Port Harcourt , bread ,BAKERY,30-04-2023,20,4087,81740,transfer,PHC-2023-INV
ORD0691,abuja,Bread,bakery,13-02-2023,4,1035,4140, Cash ,ABJ-2023-INV
ORD0512, ABUJA ,BREAD, bakery ,26-02-2023,19,1347,25593, transfer ,ABJ-2023-RET
ORD0179, ABUJA ,Oil,Food,22-05-2023,9,3163,28467,Transfer,ABJ-2023-RET
ORD0524,port harcourt,Sugar, FOOD ,23-02-2023,7,4494,31458, transfer ,PHC-2023-INV
ORD0162, LAGOS , beans ,Food,15-06-2023,11,1953,21483,cash,LAG-2023-INV
ORD0646,port harcourt, bread , bakery ,15-11-2023,12,2672,32064,TRANSFER,PHC-2023-INV
ORD0087,Port Harcourt,milk, Dairy ,12-06-2023,3,1526,4578, POS ,PHC-2023-INV
ORD0685,  ,,FOOD,23-02-2023,2,1675,3350,POS,KAN-2023-INV
ORD0664,Port Harcourt,Oil,food,30-09-2023,5,3286,16430, TRANSFER ,PHC-2023-SLS
ORD0783,lagos, milk ,Dairy,05-07-2023,20,1320,26400,cash,LAG-2023-INV
ORD0094, kano ,  ,food,25-07-2023,7,4670,32690, pos ,KAN-2023-INV
ORD0413,Kano,bread, bakery ,22-12-2023,12,4804,57648, transfer ,KAN-2023-RET
ORD0610, abuja , Milk ,Dairy,19-01-2023,4,3426,13704,POS,ABJ-2023-RET
ORD0307,Abuja,rice,food,01-11-2023,4,4572,18288, POS ,ABJ-2023-INV
ORD0088, lagos ,beans,FOOD,27-06-2023,11,2347,25817,POS,LAG-2023-SLS
ORD0577, Lagos , sugar , food ,18-12-2023,16,3875,62000,cash,LAG-2023-INV
ORD0390,Port Harcourt,sugar, food ,23-06-2023,8,3739,29912,pos,PHC-2023-INV
ORD0194,Kano,, food ,22-02-2023,16,645,10320,Transfer,KAN-2023-SLS
ORD0517, Abuja , beans ,Food,06-04-2023,11,4017,44187,transfer,ABJ-2023-INV
ORD0185,abuja,oil, food ,24-09-2023,10,4234,42340,pos,ABJ-2023-RET
ORD0863,Lagos,BEANS,FOOD,12-12-2023,5,730,3650,Cash,LAG-2023-INV
ORD0849, kano ,milk,Dairy,20-01-2023,8,2704,21632,Cash,KAN-2023-SLS
ORD0096,ABUJA,MILK, DAIRY ,26-09-2023,16,1896,30336,pos,ABJ-2023-RET
ORD0683,,  , Bakery ,18-04-2023,17,2048,34816,POS,ABJ-2023-SLS
ORD0485, abuja , BEANS , food ,02-07-2023,4,2808,11232,Cash,ABJ-2023-RET
ORD0328, Port Harcourt , rice ,food,24-11-2023,1,3854,3854, Transfer ,PHC-2023-SLS
ORD0486, kano ,oil,food,13-09-2023,4,2720,10880, pos ,KAN-2023-SLS
ORD0429,Kano,Bread, BAKERY ,23-01-2023,20,3522,70440, Cash ,KAN-2023-INV
ORD0048,LAGOS, Bread ,BAKERY,24-01-2023,10,737,7370,transfer,LAG-2023-INV
ORD0554,abuja,OIL,Food,30-05-2023,12,2500,30000, cash ,ABJ-2023-RET
ORD0266,LAGOS, Milk , dairy ,18-12-2023,8,2391,19128, CASH ,LAG-2023-SLS
ORD0027,  , MILK ,DAIRY,07-09-2023,18,2306,41508, CASH ,PHC-2023-SLS
ORD0832,Lagos,oil,FOOD,09-09-2023,1,1254,1254,pos,LAG-2023-RET
ORD0064,port harcourt, Sugar , food ,01-08-2023,20,4121,82420, transfer ,PHC-2023-INV
ORD0177, Lagos , BEANS ,food,18-05-2023,8,2193,17544,POS,LAG-2023-SLS
ORD0553,Lagos, Oil , Food ,02-05-2023,14,974,13636, CASH ,LAG-2023-INV
ORD0012, LAGOS , Beans ,Food,04-09-2023,14,4478,62692, cash ,LAG-2023-SLS
ORD0676, port harcourt , milk , dairy ,14-06-2023,7,2814,19698,cash,PHC-2023-SLS
ORD0449, Port Harcourt ,Rice,food,11-06-2023,18,4273,76914,CASH,PHC-2023-SLS
ORD0383, Port Harcourt ,BREAD,bakery,04-10-2023,5,4763,23815, Transfer ,PHC-2023-INV
ORD0520, Port Harcourt ,rice, food ,21-05-2023,14,2965,41510, transfer ,PHC-2023-SLS
ORD0451,lagos,RICE, food ,22-06-2023,18,3713,66834,Transfer,LAG-2023-RET
ORD0585,LAGOS, Oil , food ,21-09-2023,15,4456,66840, pos ,LAG-2023-RET
ORD0239,port harcourt,beans, food ,30-10-2023,18,1950,35100, POS ,PHC-2023-SLS
ORD0862, ABUJA ,beans, food ,02-01-2023,15,4094,61410,cash,ABJ-2023-RET
ORD0756,  , sugar , food ,29-11-2023,19,1645,31255,TRANSFER,LAG-2023-SLS
ORD0526, port harcourt , OIL , Food ,09-10-2023,9,1469,13221, CASH ,PHC-2023-SLS
ORD0535, Kano ,MILK,DAIRY,14-02-2023,18,1770,31860,pos,KAN-2023-SLS
